iso3c,country,date,SPI.D1.MSC,SPI.D1.1.SNAU,SPI.D1.2.NABY,SPI.D1.3.CNIN,SPI.D1.4.CPIBY,SPI.D1.5.HOUS,SPI.D1.6.EMPL,SPI.D1.7.CGOV,SPI.D1.8.FINA,SPI.D1.9.MONY,SPI.D1.10.IDDS,SPI.D1.11.CRVS,SPI.D1.12.GSBP,SPI.D2.CS,SPI.D2.1.POPU,SPI.D2.2.AGRI,SPI.D2.3.BIZZ,SPI.D2.4.HOUS,SPI.D2.5.AGRI,SPI.D2.6.LABR,SPI.D2.7.HLTH,SPI.D2.8.BIZZ,SPI.D3.AKI,SI.POV.NAHC,SH.DYN.MORT,SH.IMM.MEAS,SE.PRM.CMPT.ZS,SE.ADT.LITR.ZS,SH.H2O.BASW.ZS,SL.UEM.TOTL.NE.ZS,NV.IND.MANF.ZS,NE.GDI.TOTL.ZS,NY.GDP.DEFL.KD.ZG,BN.GSR.GNFS.CD,SN.ITK.DEFC.ZS,SPI.D4.DPO,SPI.D4.1.CALD,SPI.D4.2.NADA,SPI.D4.3.PORT,SPI.D4.4.TIME,SPI.D4.5.META,SPI.D4.6.USER,SPI.D4.7.GEOS,SPI
GAB,Gabon,2019,20.833333333333336,0.5,0,0.5,0,0,0,0,0,1,0.5,0,0,23.75,1,0,0,0.3,0,0.3,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.57142857142857,0,0,1,1,0,0,0,NA
GEO,Georgia,2019,79.16666666666666,0.5,1,0.5,0.5,1,1,0.5,0.5,1,1,1,1,53.75,1,1,0,1,0.3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.71428571428571,1,1,1,1,1,0,1,NA
GHA,Ghana,2019,45.83333333333333,1,0.5,1,0,1,0,0.5,0,1,0.5,0,0,55.00000000000001,1,1,0.5,1,0,0.3,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.71428571428571,1,1,1,1,0,1,1,NA
GIN,Guinea,2019,16.666666666666664,1,0.5,0,0,0,0,0,0,0,0.5,0,0,30,1,0.5,0,0.3,0,0,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.42857142857143,0,1,1,1,1,0,1,NA
GMB,"Gambia, The",2019,33.33333333333333,1,0.5,0.5,0,0,0,0.5,0,1,0.5,0,0,36.25,1,1,0,0.6,0,0.3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
GNB,Guinea-Bissau,2019,20.833333333333336,0.5,0,0,0.5,0,0,0,0,1,0.5,0,0,23.75,1,0,0,0.6,0,0,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.285714285714285,0,0,1,0,0,0,0,NA
GNQ,Equatorial Guinea,2019,25,0.5,0,0,0,1,0,0,0,1,0.5,0,0,37.5,1,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.857142857142854,0,1,1,1,0,0,0,NA
GRD,Grenada,2019,33.33333333333333,0.5,0,0.5,0.5,0,0,0,0,1,0.5,1,0,32.5,1,1,0,0.3,0,0,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.857142857142854,1,0,0,1,1,0,0,NA
GTM,Guatemala,2019,41.66666666666667,0.5,1,0.5,0.5,0,0,0,0,1,0.5,1,0,63.74999999999999,1,0.5,0,0.6,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.14285714285714,0,1,1,1,1,0,0,NA
GUY,Guyana,2019,25,0.5,0,1,0,0,0,0,0,1,0.5,0,0,16.25,1,0,0,0.3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.857142857142854,0,1,0,1,1,0,0,NA
HND,Honduras,2019,37.5,0.5,0,0.5,0,1,0,1,0,1,0.5,0,0,45,1,0,0,1,0.3,1,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.42857142857143,0,1,1,1,1,1,0,NA
HRV,Croatia,2019,91.66666666666666,1,1,1,0.5,1,1,1,0.5,1,1,1,1,75,1,1,0,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.71428571428571,1,0,1,1,1,1,1,NA
HTI,Haiti,2019,20.833333333333336,0,0,0,0,1,0,0,0,1,0.5,0,0,37.5,0,1,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.57142857142857,0,0,0,1,1,0,0,NA
IDN,Indonesia,2019,54.166666666666664,1,0.5,1,0.5,0,0,0.5,1,1,1,0,0,70,1,1,0,1,0,1,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1,1,1,1,1,1,1,NA
IND,India,2019,54.166666666666664,1,0.5,0.5,0.5,1,0,0,1,1,1,0,0,81.25,1,1,1,1,0.3,0.6,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.71428571428571,1,1,1,1,1,0,1,NA
IRN,"Iran, Islamic Rep.",2019,41.66666666666667,0.5,0.5,0.5,0.5,1,0,0.5,0,0,0.5,1,0,53.75,1,1,0,1,0,1,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.857142857142854,0,1,0,1,1,0,0,NA
IRQ,Iraq,2019,33.33333333333333,0,0,0.5,0.5,1,0,0,0.5,1,0.5,0,0,7.5,0,0,0,0.6,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.857142857142854,0,0,1,1,1,0,0,NA
JAM,Jamaica,2019,29.166666666666668,0.5,0,0.5,0,1,0,0,0,1,0.5,0,0,42.5,1,0.5,0,1,0,0.3,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.71428571428571,1,1,1,1,1,0,1,NA
JOR,Jordan,2019,33.33333333333333,0,0.5,1,0,0,0,0,0.5,1,1,0,0,45,1,1,0,0.6,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1,1,1,1,1,1,1,NA
KAZ,Kazakhstan,2019,66.66666666666666,0.5,1,1,1,1,0,0.5,0,1,1,0,1,51.24999999999999,1,0.5,0,1,0,1,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.42857142857143,1,1,1,1,1,0,0,NA
KEN,Kenya,2019,41.66666666666667,1,0.5,0.5,0,0,0,1,0.5,1,0.5,0,0,43.75,1,0,1,0.6,0,0.6,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.42857142857143,1,1,1,1,1,0,0,NA
KGZ,Kyrgyz Republic,2019,87.5,0.5,1,1,1,1,1,0.5,0.5,1,1,1,1,35,1,0.5,0,1,0,0,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.42857142857143,1,1,1,1,1,0,0,NA
KHM,Cambodia,2019,41.66666666666667,0.5,0,0.5,0,1,0,0,0.5,1,0.5,0,1,71.25,0.5,1,1,1,0,0.6,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.14285714285714,0,1,1,1,1,0,0,NA
KIR,Kiribati,2019,16.666666666666664,0.5,0,0.5,0,0,0,0.5,0,0,0.5,0,0,16.25,1,0,0,0,0,0,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
KNA,St. Kitts and Nevis,2019,33.33333333333333,1,0,0.5,0,0,0,0,0,1,0.5,1,0,30,1,0.5,0,0.3,0,0,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.57142857142857,0,0,0,1,1,0,0,NA
LAO,Lao PDR,2019,29.166666666666668,1,0.5,0,0.5,0,0,0,0,1,0.5,0,0,51.24999999999999,1,1,0.5,0.3,0,1,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.42857142857143,1,1,1,1,0,0,1,NA
LBN,Lebanon,2019,37.5,1,0.5,0,0,0,0,0,0.5,1,0.5,1,0,32.5,0,1,0,0.3,0,0.3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.857142857142854,0,1,0,1,1,0,0,NA
LBR,Liberia,2019,41.66666666666667,1,0,0.5,0,1,0,0.5,0.5,1,0.5,0,0,36.25,0.5,0,0.5,1,0,0.6,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.57142857142857,0,0,1,1,0,0,0,NA
LBY,Libya,2019,20.833333333333336,0.5,0,0.5,0,1,0,0,0,0,0.5,0,0,12.5,0.5,0.5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
LCA,St. Lucia,2019,33.33333333333333,1,0,0.5,0,0,0,0,0,1,0.5,1,0,47.5,1,0.5,0,0.3,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.857142857142854,0,1,0,1,1,0,0,NA
LKA,Sri Lanka,2019,54.166666666666664,1,0.5,1,0,1,0,0,0,1,1,1,0,70,1,1,1,1,0.3,1,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.71428571428571,1,1,1,1,1,0,1,NA
LSO,Lesotho,2019,37.5,0.5,0.5,0.5,0,1,0,0,0.5,1,0.5,0,0,50,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.42857142857143,0,1,1,1,1,0,1,NA
MAR,Morocco,2019,50,1,0,0.5,0.5,1,1,0,0,1,1,0,0,63.74999999999999,1,1,0.5,1,0,0,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.14285714285714,0,1,1,1,1,0,0,NA
MDA,Moldova,2019,91.66666666666666,1,1,1,1,1,1,0.5,0.5,1,1,1,1,53.75,1,1,0,1,0,1,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.71428571428571,1,1,1,1,1,1,0,NA
MDG,Madagascar,2019,25,0,0,0,0,1,0,0,0.5,1,0.5,0,0,42.5,1,0.5,0,0.6,0,0.3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.857142857142854,0,1,1,1,0,0,0,NA
MDV,Maldives,2019,54.166666666666664,0.5,0.5,1,0.5,1,0,0.5,0,1,0.5,1,0,23.75,1,0,0,0.6,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.857142857142854,0,0,1,1,1,0,0,NA
MEX,Mexico,2019,79.16666666666666,1,0.5,1,0.5,1,1,0.5,0,1,1,1,1,88.75,1,0.5,1,1,1,1,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.71428571428571,1,1,1,1,1,0,1,NA
MHL,Marshall Islands,2019,8.333333333333332,0.5,0,0,0,0,0,0,0,0,0.5,0,0,25,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
MLI,Mali,2019,29.166666666666668,0.5,0,0.5,0,1,0,0,0,1,0.5,0,0,46.25,1,0.5,0,1,0.3,0.3,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.42857142857143,1,1,1,1,1,0,0,NA
MMR,Myanmar,2019,33.33333333333333,0,0.5,0,0.5,0,0,0.5,1,1,0.5,0,0,52.5,1,1,0,1,0,0.6,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.14285714285714,0,1,1,1,1,0,0,NA
MNE,Montenegro,2019,58.333333333333336,1,1,1,0.5,1,0,0,0,1,0.5,1,0,57.49999999999999,1,1,0,1,0.3,1,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.71428571428571,1,1,1,1,1,1,0,NA
MNG,Mongolia,2019,66.66666666666666,1,0.5,0.5,0.5,1,1,0.5,0,1,1,1,0,50,1,1,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1,1,1,1,1,1,1,NA
MOZ,Mozambique,2019,33.33333333333333,0.5,0.5,0.5,0,1,0,0,0,1,0.5,0,0,48.75,1,1,1,0.6,0,0,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.71428571428571,1,1,1,1,1,1,0,NA
MRT,Mauritania,2019,33.33333333333333,0.5,0,1,0,1,0,0,0,1,0.5,0,0,40,1,0,0,0.6,0,0.6,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.42857142857143,0,1,1,1,1,0,1,NA
MUS,Mauritius,2019,75,1,0,1,0.5,1,1,1,0.5,1,1,1,0,70,1,1,1,1,0,1,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.42857142857143,1,1,1,1,1,0,0,NA
MWI,Malawi,2019,29.166666666666668,1,0.5,0.5,0,0,0,0,0,1,0.5,0,0,42.5,1,0.5,0,0.6,0,0.3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.14285714285714,0,1,1,1,1,0,0,NA
MYS,Malaysia,2019,58.333333333333336,1,0.5,1,0.5,1,0,0,0,1,1,1,0,63.74999999999999,1,0.5,1,1,0,1,0.3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1,1,1,1,1,1,1,NA
NAM,Namibia,2019,29.166666666666668,0.5,0.5,0.5,0.5,0,0,0,0,1,0.5,0,0,52.5,1,1,0,0.6,0,1,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.42857142857143,1,1,1,1,0,0,1,NA
NER,Niger,2019,33.33333333333333,0.5,0,0.5,0,1,0,0,0.5,1,0.5,0,0,37.5,1,0.5,0,0.6,0.6,0,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.42857142857143,1,1,1,1,1,0,0,NA
NGA,Nigeria,2019,37.5,1,0.5,1,0.5,0,0,0,0,1,0.5,0,0,25,0.5,0.5,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.42857142857143,1,1,1,1,1,0,0,NA
NIC,Nicaragua,2019,33.33333333333333,1,1,0.5,0,0,0,0,0,1,0.5,0,0,51.24999999999999,0.5,1,0,1,0,0.6,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.57142857142857,0,1,0,0,1,0,0,NA
NPL,Nepal,2019,20.833333333333336,0.5,0,0.5,0,0,0,0,0,1,0.5,0,0,47.5,1,1,0.5,1,0,0.3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.857142857142854,0,1,0,0,1,1,0,NA
NRU,Nauru,2019,12.5,0.5,0,0,0,0,0,0,0,0,0,1,0,23.75,1,0,0,0.3,0,0,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.285714285714285,0,0,0,0,0,0,1,NA
PAK,Pakistan,2019,29.166666666666668,1,0,1,0,0,0,0,0,1,0.5,0,0,62.5,1,1,0,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.857142857142854,0,1,0,1,1,0,0,NA
PAN,Panama,2019,37.5,0.5,1,0.5,0,0,0,0,0,1,0.5,1,0,57.49999999999999,1,1,0,1,0,1,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.14285714285714,1,1,0,1,1,0,0,NA
PER,Peru,2019,41.66666666666667,1,0,1,0.5,0,0,0.5,0,1,1,0,0,81.25,1,1,0.5,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.71428571428571,1,1,1,1,1,0,1,NA
PHL,Philippines,2019,45.83333333333333,1,0,0.5,0,1,0,0,0,1,1,1,0,86.25,1,1,1,1,0.6,1,0.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.71428571428571,1,1,1,1,1,1,0,NA
PLW,Palau,2019,45.83333333333333,0.5,0.5,1,0.5,1,0,0,0.5,0,0.5,1,0,32.5,1,1,0,0.3,0,0,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
PNG,Papua New Guinea,2019,20.833333333333336,0.5,0.5,0,0,0,0,0,0,1,0.5,0,0,20,1,0,0,0.3,0,0,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.285714285714285,0,1,0,0,0,0,0,NA
POL,Poland,2019,91.66666666666666,1,1,1,1,1,0,1,1,1,1,1,1,73.75,1,1,0,1,0.6,1,0.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.71428571428571,1,1,1,1,1,0,1,NA
PRY,Paraguay,2019,50,1,0.5,0.5,0,1,0,1,0.5,1,0.5,0,0,71.25,1,0.5,1,1,0,1,0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.14285714285714,1,1,0,0,1,0,1,NA
PSE,West Bank and Gaza,2019,59.09090909090909,0,NA,1,0.5,1,0,1,0,1,1,0,1,82.5,1,1,1,1,0.6,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1,1,1,1,1,1,1,NA
ROU,Romania,2019,83.33333333333334,1,1,1,1,0,1,1,1,1,1,1,0,70,1,1,0,1,0.6,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.71428571428571,1,1,1,1,1,1,0,NA
RUS,Russian Federation,2019,91.66666666666666,1,1,1,1,1,0,1,1,1,1,1,1,57.49999999999999,1,1,0,1,0,1,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.71428571428571,1,1,1,1,1,1,0,NA
RWA,Rwanda,2019,41.66666666666667,0.5,0.5,1,0.5,1,0,0,0,1,0.5,0,0,77.5,1,0,1,1,1,0.6,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.71428571428571,0,1,1,1,1,1,1,NA
SDN,Sudan,2019,12.5,0,0,0,0,0,0,0,0,1,0.5,0,0,33.75,0.5,1,0,0.6,0,0.3,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.857142857142854,0,1,0,1,1,0,0,NA
SEN,Senegal,2019,50,1,0.5,0.5,0,1,0,0,1,1,1,0,0,60,1,1,0,0.6,1,0.6,0.3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.71428571428571,1,1,1,1,1,0,1,NA
SLB,Solomon Islands,2019,20.833333333333336,0.5,0,0.5,0,0,0,0,0,1,0.5,0,0,20,1,0,0,0.3,0,0,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.14285714285714,0,1,0,1,1,0,1,NA
SLE,Sierra Leone,2019,20.833333333333336,0.5,0,0.5,0,0,0,0,0,1,0.5,0,0,27.500000000000004,1,0,0,0.3,0,0.3,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.14285714285714,0,1,1,0,1,0,1,NA
SLV,El Salvador,2019,66.66666666666666,1,1,1,0,1,0,1,0,1,1,1,0,25,0.5,0.5,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.857142857142854,1,1,0,0,1,0,0,NA
SOM,Somalia,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.285714285714285,0,1,0,0,0,0,0,NA
SRB,Serbia,2019,79.16666666666666,1,1,1,0.5,1,1,0.5,0,1,0.5,1,1,61.25000000000001,1,1,0,1,0.3,1,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.71428571428571,1,1,1,1,1,1,0,NA
SSD,South Sudan,2019,25,1,0.5,0,0.5,0,0,0,0,1,0,0,0,13.750000000000002,0.5,0,0,0.3,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.57142857142857,0,1,1,0,0,0,0,NA
SUR,Suriname,2019,41.66666666666667,0.5,0,0.5,0,1,0,0,0.5,1,0.5,1,0,30,1,0.5,0,0.6,0,0,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.857142857142854,0,1,0,1,1,0,0,NA
SYC,Seychelles,2019,58.333333333333336,0.5,0,1,0.5,1,0,0.5,0.5,1,1,1,0,28.749999999999996,1,1,0,0.3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.857142857142854,1,0,0,1,1,0,0,NA
SYR,Syrian Arab Republic,2019,25,0,0,0.5,0,1,0,0,0,1,0.5,0,0,26.25,0.5,0,0,0.3,0,1,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA
TCD,Chad,2019,16.666666666666664,0.5,0,0,0,0,0,0,0,1,0.5,0,0,20,1,0,0,0.6,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.57142857142857,0,1,1,0,0,0,0,NA
TGO,Togo,2019,41.66666666666667,1,0,1,0.5,1,0,0,0,1,0.5,0,0,52.5,1,1,1,0.6,0,0,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.14285714285714,0,1,1,1,1,0,0,NA
THA,Thailand,2019,66.66666666666666,1,0,1,0,1,1,1,1,1,1,0,0,73.75,1,1,1,1,0,1,0.6,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.71428571428571,1,1,1,1,1,0,1,NA
TJK,Tajikistan,2019,45.83333333333333,0.5,1,0,1,1,0,0,0.5,1,0.5,0,0,41.25,1,1,0,1,0,0.3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.57142857142857,0,0,0,1,1,0,0,NA
TKM,Turkmenistan,2019,12.5,0.5,1,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.285714285714285,0,0,0,0,1,0,0,NA
TLS,Timor-Leste,2019,50,1,0.5,1,0.5,1,0,0.5,0,1,0.5,0,0,52.5,1,0,0,0.6,0,1,0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.14285714285714,0,1,1,1,1,0,0,NA
TON,Tonga,2019,33.33333333333333,0.5,0.5,0,0.5,0,0,1,0,1,0.5,0,0,40,1,1,0,0.6,0,0,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.14285714285714,0,1,0,1,1,0,1,NA
TTO,Trinidad and Tobago,2019,45.83333333333333,1,0.5,0.5,0,1,0,0,0,1,0.5,1,0,26.25,1,0.5,0,0,0,0,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.57142857142857,0,0,0,1,1,0,0,NA
TUN,Tunisia,2019,33.33333333333333,0.5,0.5,1,0,0,0,0,0,1,1,0,0,51.24999999999999,1,0.5,0,0.6,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.14285714285714,0,1,1,1,1,0,0,NA
TUR,Turkey,2019,100,1,1,1,1,1,1,1,1,1,1,1,1,47.5,1,0.5,0,1,0.3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.71428571428571,1,1,1,1,1,1,0,NA
TUV,Tuvalu,2019,8.333333333333332,0,0,0,0.5,0,0,0,0,0,0.5,0,0,20,1,0,0,0.3,0,0,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.285714285714285,0,0,0,0,0,0,1,NA
TZA,Tanzania,2019,41.66666666666667,0.5,0.5,0.5,0,1,1,0,0,1,0.5,0,0,61.25000000000001,1,0.5,0,1,0.6,0.6,0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.42857142857143,0,1,1,1,1,0,1,NA
UGA,Uganda,2019,58.333333333333336,1,0.5,0,0,1,1,1,1,1,0.5,0,0,56.25,1,0.5,0,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.42857142857143,0,1,1,1,1,0,1,NA
UKR,Ukraine,2019,100,1,1,1,1,1,1,1,1,1,1,1,1,47.5,0.5,0,0,1,0,1,0.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.14285714285714,1,0,1,1,1,0,0,NA
URY,Uruguay,2019,33.33333333333333,0.5,0,0.5,0,0,0,0,0,1,1,1,0,56.25,1,1,0.5,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.71428571428571,1,1,1,1,1,0,1,NA
UZB,Uzbekistan,2019,66.66666666666666,0.5,1,1,0.5,1,0,0.5,1,1,0.5,1,0,20,0,0,0,1,0,0,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1,1,1,1,1,1,1,NA
VCT,St. Vincent and the Grenadines,2019,41.66666666666667,1,0,0.5,0,1,0,0,0,1,0.5,1,0,26.25,1,0.5,0,0,0,0.3,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.857142857142854,0,1,0,1,1,0,0,NA
VEN,"Venezuela, RB",2019,25,0.5,0,0,0,1,0,0,0,1,0.5,0,0,26.25,1,0.5,0,0,0,0.3,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.857142857142854,0,1,0,1,1,0,0,NA
VNM,Vietnam,2019,41.66666666666667,0.5,0.5,1,0.5,1,0,0,0,0,0.5,1,0,75,1,1,1,1,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.14285714285714,0,1,1,1,1,0,0,NA
VUT,Vanuatu,2019,16.666666666666664,0.5,0,0,0,0,0,0,0,1,0.5,0,0,26.25,1,0.5,0,0.3,0,0,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.14285714285714,0,1,0,1,1,0,1,NA
WSM,Samoa,2019,41.66666666666667,0.5,0.5,0.5,0,1,0,0.5,0.5,1,0.5,0,0,43.75,1,1,0,0.6,0,0.6,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.857142857142854,0,1,0,1,1,0,0,NA
XKX,Kosovo,2019,45.83333333333333,0.5,0,1,0.5,1,0,0,1,1,0.5,0,0,48.75,1,0,0,1,0.3,1,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1,1,1,1,1,1,1,NA
